, ID,Date,Q_cms
1979-12-27,08HA011,1979/12/27,203.0
1979-12-28,08HA011,1979/12/28,192.0
1979-12-29,08HA011,1979/12/29,179.0
1979-12-30,08HA011,1979/12/30,168.0
1979-12-31,08HA011,1979/12/31,162.0
1980-01-01,08HA011,1980/01/01,172.0
1980-01-02,08HA011,1980/01/02,174.0
1980-01-03,08HA011,1980/01/03,173.0
1980-01-04,08HA011,1980/01/04,163.0
1980-01-05,08HA011,1980/01/05,153.0
1980-01-06,08HA011,1980/01/06,141.0
1980-01-07,08HA011,1980/01/07,131.0
1980-01-08,08HA011,1980/01/08,122.0
1980-01-09,08HA011,1980/01/09,113.0
1980-01-10,08HA011,1980/01/10,105.0
1980-01-11,08HA011,1980/01/11,99.5
1980-01-12,08HA011,1980/01/12,138.0
1980-01-13,08HA011,1980/01/13,136.0
1980-01-14,08HA011,1980/01/14,121.0
1980-01-15,08HA011,1980/01/15,136.0
1980-01-16,08HA011,1980/01/16,143.0
1980-01-17,08HA011,1980/01/17,128.0
1980-01-18,08HA011,1980/01/18,117.0
1980-01-19,08HA011,1980/01/19,108.0
1980-01-20,08HA011,1980/01/20,102.0
1980-01-21,08HA011,1980/01/21,94.8
1980-01-22,08HA011,1980/01/22,90.0
1980-01-23,08HA011,1980/01/23,85.6
1980-01-24,08HA011,1980/01/24,81.8
1980-01-25,08HA011,1980/01/25,78.6
1980-01-26,08HA011,1980/01/26,75.5
1980-01-27,08HA011,1980/01/27,71.2
1980-01-28,08HA011,1980/01/28,67.8
1980-01-29,08HA011,1980/01/29,64.3
1980-01-30,08HA011,1980/01/30,61.5
1980-01-31,08HA011,1980/01/31,59.1
1980-02-01,08HA011,1980/02/01,61.9
1980-02-02,08HA011,1980/02/02,95.1
1980-02-03,08HA011,1980/02/03,135.0
1980-02-04,08HA011,1980/02/04,128.0
1980-02-05,08HA011,1980/02/05,115.0
1980-02-06,08HA011,1980/02/06,122.0
1980-02-07,08HA011,1980/02/07,120.0
1980-02-08,08HA011,1980/02/08,113.0
1980-02-09,08HA011,1980/02/09,106.0
1980-02-10,08HA011,1980/02/10,99.7
1980-02-11,08HA011,1980/02/11,94.2
